Column1;x;PalmSubfamily;accGenus;PalmTribe;;;;;;;;;;SpecName;PalmSubfamily;accGenus;PalmTribe
1932;Calamus_pachypus;Calamoideae;Calamus;Calameae;;;;;;;;;;Maxburretia_gracilis;Coryphoideae;Maxburretia;Trachycarpeae
1933;Calamus_dasyacanthus;Calamoideae;Calamus;Calameae;;;;;;;;;;Maxburretia_rupicola;Coryphoideae;Maxburretia;Trachycarpeae
1934;Calamus_minahassae;Calamoideae;Calamus;Calameae;;;;;;;;;;Medemia_argun;Coryphoideae;Medemia;Borasseae
1935;Calamus_vitiensis;Calamoideae;Calamus;Calameae;;;;;;;;;;Metroxylon_amicarum;Calamoideae;Metroxylon;Calameae
1936;Calamus_egregius;Calamoideae;Calamus;Calameae;;;;;;;;;;Metroxylon_paulcoxii;Calamoideae;Metroxylon;Calameae
1937;Calamus_microsphaerion;Calamoideae;Calamus;Calameae;;;;;;;;;;Metroxylon_sagu;Calamoideae;Metroxylon;Calameae
1938;Calamus_sabalensis;Calamoideae;Calamus;Calameae;;;;;;;;;;Metroxylon_salomonense;Calamoideae;Metroxylon;Calameae
1939;Calamus_bacularis;Calamoideae;Calamus;Calameae;;;;;;;;;;Metroxylon_upoluense;Calamoideae;Metroxylon;Calameae
1940;Calamus_ashtonii;Calamoideae;Calamus;Calameae;;;;;;;;;;Metroxylon_vitiense;Calamoideae;Metroxylon;Calameae
1941;Calamus_perakensis;Calamoideae;Calamus;Calameae;;;;;;;;;;Metroxylon_warburgii;Calamoideae;Metroxylon;Calameae
1942;Calamus_acanthochlamys;Calamoideae;Calamus;Calameae;;;;;;;;;;Myrialepis_paradoxa;Calamoideae;Myrialepis;Calameae
1943;Calamus_paulii;Calamoideae;Calamus;Calameae;;;;;;;;;;Nannorrhops_ritchieana;Coryphoideae;Nannorrhops;Chuniophoeniceae
1944;Calamus_myriacanthus;Calamoideae;Calamus;Calameae;;;;;;;;;;Nenga_banaensis;Arecoideae;Nenga;Areceae
1945;Calamus_temburongii;Calamoideae;Calamus;Calameae;;;;;;;;;;Nenga_gajah;Arecoideae;Nenga;Areceae
1946;Calamus_sedens;Calamoideae;Calamus;Calameae;;;;;;;;;;Nenga_grandiflora;Arecoideae;Nenga;Areceae
1947;Calamus_cockburnii;Calamoideae;Calamus;Calameae;;;;;;;;;;Nenga_macrocarpa;Arecoideae;Nenga;Areceae
1948;Calamus_minutus;Calamoideae;Calamus;Calameae;;;;;;;;;;Nenga_pumila;Arecoideae;Nenga;Areceae
1949;Calamus_whitmorei;Calamoideae;Calamus;Calameae;;;;;;;;;;Neonicholsonia_watsonii;Arecoideae;Neonicholsonia;Euterpeae
1950;Calamus_pogonacanthus;Calamoideae;Calamus;Calameae;;;;;;;;;;Neoveitchia_brunnea;Arecoideae;Neoveitchia;Areceae
1951;Calamus_pseudoulur;Calamoideae;Calamus;Calameae;;;;;;;;;;Neoveitchia_storckii;Arecoideae;Neoveitchia;Areceae
1952;Calamus_mesilauensis;Calamoideae;Calamus;Calameae;;;;;;;;;;Nephrosperma_van-houtteanum;Arecoideae;Nephrosperma;Areceae
1953;Calamus_semoi;Calamoideae;Calamus;Calameae;;;;;;;;;;Normanbya_normanbyi;Arecoideae;Normanbya;Areceae
1954;Calamus_erioacanthus;Calamoideae;Calamus;Calameae;;;;;;;;;;Nypa_fruticans;Nypoideae;Nypa;Nypoideae
1955;Calamus_quinquenervius;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_andersonii;Arecoideae;Oenocarpus;Euterpeae
1956;Calamus_gibbsianus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_bacaba;Arecoideae;Oenocarpus;Euterpeae
1957;Calamus_hispidulus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_balickii;Arecoideae;Oenocarpus;Euterpeae
1958;Calamus_exilis;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_bataua;Arecoideae;Oenocarpus;Euterpeae
1959;Calamus_sarawakensis;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_circumtextus;Arecoideae;Oenocarpus;Euterpeae
1960;Calamus_pilosellus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_distichus;Arecoideae;Oenocarpus;Euterpeae
1961;Calamus_ciliaris;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_makeru;Arecoideae;Oenocarpus;Euterpeae
1962;Calamus_trispermus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_mapora;Arecoideae;Oenocarpus;Euterpeae
1963;Calamus_acanthophyllus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_minor;Arecoideae;Oenocarpus;Euterpeae
1964;Calamus_viridispinus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oenocarpus_simplex;Arecoideae;Oenocarpus;Euterpeae
1965;Calamus_muelleri;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncocalamus_djodu;Calamoideae;Oncocalamus;Lepidocaryeae
1966;Calamus_caryotoides;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncocalamus_macrospathus;Calamoideae;Oncocalamus;Lepidocaryeae
1967;Calamus_essigii;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncocalamus_mannii;Calamoideae;Oncocalamus;Lepidocaryeae
1968;Calamus_cumingianus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncocalamus_tuleyi;Calamoideae;Oncocalamus;Lepidocaryeae
1969;Calamus_symphysipus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncocalamus_wrightianus;Calamoideae;Oncocalamus;Lepidocaryeae
1970;Calamus_micranthus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncosperma_fasciculatum;Arecoideae;Oncosperma;Areceae
1971;Calamus_luridus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncosperma_gracilipes;Arecoideae;Oncosperma;Areceae
1972;Calamus_speciosissimus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncosperma_horridum;Arecoideae;Oncosperma;Areceae
1973;Calamus_pandanosmus;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncosperma_platyphyllum;Arecoideae;Oncosperma;Areceae
1974;Calamus_siamensis;Calamoideae;Calamus;Calameae;;;;;;;;;;Oncosperma_tigillarium;Arecoideae;Oncosperma;Areceae
1975;Calamus_viminalis;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_archboldiana;Arecoideae;Orania;Oranieae
1976;Calamus_walkeri;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_bakeri;Arecoideae;Orania;Oranieae
1977;Calamus_burkillianus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_dafonsoroensis;Arecoideae;Orania;Oranieae
1978;Calamus_balingensis;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_decipiens;Arecoideae;Orania;Oranieae
1979;Calamus_platyspathus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_deflexa;Arecoideae;Orania;Oranieae
1980;Calamus_rheedei;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_disticha;Arecoideae;Orania;Oranieae
1981;Calamus_pachystachys;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_ferruginea;Arecoideae;Orania;Oranieae
1982;Calamus_calospathus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_gagavu;Arecoideae;Orania;Oranieae
1983;Calamus_leloi;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_glauca;Arecoideae;Orania;Oranieae
1984;Calamus_conirostris;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_grandiflora;Arecoideae;Orania;Oranieae
1985;Calamus_lobbianus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_lauterbachiana;Arecoideae;Orania;Oranieae
1986;Calamus_mogeae;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_littoralis;Arecoideae;Orania;Oranieae
1987;Calamus_spectatissimus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_longisquama;Arecoideae;Orania;Oranieae
1988;Calamus_convallium;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_longistaminodia;Arecoideae;Orania;Oranieae
1989;Calamus_pycnocarpus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_macropetala;Arecoideae;Orania;Oranieae
1990;Calamus_gonospermus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_micrantha;Arecoideae;Orania;Oranieae
1991;Calamus_longispathus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_oreophila;Arecoideae;Orania;Oranieae
1992;Calamus_lacciferus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_palindan;Arecoideae;Orania;Oranieae
1993;Calamus_melanorhynchus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_paraguanensis;Arecoideae;Orania;Oranieae
1994;Calamus_gracilis;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_parva;Arecoideae;Orania;Oranieae
1995;Calamus_wightii;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_ravaka;Arecoideae;Orania;Oranieae
1996;Calamus_marginatus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_regalis;Arecoideae;Orania;Oranieae
1997;Calamus_diepenhorstii;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_subdisticha;Arecoideae;Orania;Oranieae
1998;Calamus_gamblei;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_sylvicola;Arecoideae;Orania;Oranieae
1999;Calamus_ridleyanus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_tabubilensis;Arecoideae;Orania;Oranieae
2000;Calamus_densiflorus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_timikae;Arecoideae;Orania;Oranieae
2001;Calamus_temii;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_trispatha;Arecoideae;Orania;Oranieae
2002;Calamus_modestus;Calamoideae;Calamus;Calameae;;;;;;;;;;Orania_zonae;Arecoideae;Orania;Oranieae
2003;Calamus_dianbaiensis;Calamoideae;Calamus;Calameae;;;;;;;;;;Oraniopsis_appendiculata;Ceroxyloideae;Oraniopsis;Ceroxyleae
2004;Calamus_concinnus;Calamoideae;Calamus;Calameae;;;;;;;;;;Parajubaea_cocoides;Arecoideae;Parajubaea;Cocoseae
2005;Calamus_harmandii;Calamoideae;Calamus;Calameae;;;;;;;;;;Parajubaea_sunkha;Arecoideae;Parajubaea;Cocoseae
2006;Calamus_thysanolepis;Calamoideae;Calamus;Calameae;;;;;;;;;;Parajubaea_torallyi;Arecoideae;Parajubaea;Cocoseae
2007;Calamus_macrorhynchus;Calamoideae;Calamus;Calameae;;;;;;;;;;Pelagodoxa_henryana;Arecoideae;Pelagodoxa;Pelagodoxeae
2008;Calamus_albidus;Calamoideae;Calamus;Calameae;;;;;;;;;;Phoenicophorium_borsigianum;Arecoideae;Phoenicophorium;Areceae
2009;Calamus_oxycarpus;Calamoideae;Calamus;Calameae;;;;;;;;;;Phoenix_acaulis;Coryphoideae;Phoenix;Phoeniceae
2010;Korthalsia_flagellaris;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_andamanensis;Coryphoideae;Phoenix;Phoeniceae
2011;Korthalsia_angustifolia;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_atlantica;Coryphoideae;Phoenix;Phoeniceae
2012;Korthalsia_concolor;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_caespitosa;Coryphoideae;Phoenix;Phoeniceae
2013;Korthalsia_robusta;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_canariensis;Coryphoideae;Phoenix;Phoeniceae
2014;Korthalsia_zippelii;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_dactylifera;Coryphoideae;Phoenix;Phoeniceae
2015;Korthalsia_laciniosa;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_loureiroi;Coryphoideae;Phoenix;Phoeniceae
2016;Korthalsia_echinometra;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_paludosa;Coryphoideae;Phoenix;Phoeniceae
2017;Korthalsia_rostrata;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_pusilla;Coryphoideae;Phoenix;Phoeniceae
2018;Korthalsia_scortechinii;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_reclinata;Coryphoideae;Phoenix;Phoeniceae
2019;Korthalsia_tenuissima;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_roebelenii;Coryphoideae;Phoenix;Phoeniceae
2020;Korthalsia_hispida;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_rupicola;Coryphoideae;Phoenix;Phoeniceae
2021;Korthalsia_ferox;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_sylvestris;Coryphoideae;Phoenix;Phoeniceae
2022;Korthalsia_rogersii;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Phoenix_theophrasti;Coryphoideae;Phoenix;Phoeniceae
2023;Korthalsia_furcata;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidocarpus_ihur;Coryphoideae;Pholidocarpus;Trachycarpeae
2024;Korthalsia_rigida;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidocarpus_kingianus;Coryphoideae;Pholidocarpus;Trachycarpeae
2025;Korthalsia_debilis;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidocarpus_macrocarpus;Coryphoideae;Pholidocarpus;Trachycarpeae
2026;Korthalsia_cheb;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidocarpus_majadum;Coryphoideae;Pholidocarpus;Trachycarpeae
2027;Korthalsia_bejaudii;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidocarpus_mucronatus;Coryphoideae;Pholidocarpus;Trachycarpeae
2028;Korthalsia_jala;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidocarpus_sumatranus;Coryphoideae;Pholidocarpus;Trachycarpeae
2029;Korthalsia_furtadoana;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidostachys_amazonensis;Arecoideae;Pholidostachys;Geonomateae
2030;Korthalsia_paucijuga;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidostachys_dactyloides;Arecoideae;Pholidostachys;Geonomateae
2031;Korthalsia_celebica;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidostachys_kalbreyeri;Arecoideae;Pholidostachys;Geonomateae
2032;Korthalsia_merrillii;Calamoideae;Korthalsia;Calameae;;;;;;;;;;Pholidostachys_occidentalis;Arecoideae;Pholidostachys;Geonomateae
2033;Eugeissona_brachystachys;Calamoideae;Eugeissona;Eugeissoneae;;;;;;;;;;Pholidostachys_panamensis;Arecoideae;Pholidostachys;Geonomateae
2034;Eugeissona_tristis;Calamoideae;Eugeissona;Eugeissoneae;;;;;;;;;;Pholidostachys_pulchra;Arecoideae;Pholidostachys;Geonomateae
2035;Eugeissona_minor;Calamoideae;Eugeissona;Eugeissoneae;;;;;;;;;;Pholidostachys_sanluisensis;Arecoideae;Pholidostachys;Geonomateae
2036;Eugeissona_utilis;Calamoideae;Eugeissona;Eugeissoneae;;;;;;;;;;Pholidostachys_synanthera;Arecoideae;Pholidostachys;Geonomateae
2037;Eugeissona_insignis;Calamoideae;Eugeissona;Eugeissoneae;;;;;;;;;;Physokentia_avia;Arecoideae;Physokentia;Areceae
;;;;;;;;;;;;;;Physokentia_dennisii;Arecoideae;Physokentia;Areceae
;;;;;;;;;;;;;;Physokentia_insolita;Arecoideae;Physokentia;Areceae
;;;;;;;;;;;;;;Physokentia_petiolata;Arecoideae;Physokentia;Areceae
;;;;;;;;;;;;;;Physokentia_tete;Arecoideae;Physokentia;Areceae
;;;;;;;;;;;;;;Physokentia_thurstonii;Arecoideae;Physokentia;Areceae
;;;;;;;;;;;;;;Physokentia_whitmorei;Arecoideae;Physokentia;Areceae
;;;;;;;;;;;;;;Phytelephas_aequatorialis;Ceroxyloideae;Phytelephas;Phytelepheae
;;;;;;;;;;;;;;Phytelephas_macrocarpa;Ceroxyloideae;Phytelephas;Phytelepheae
;;;;;;;;;;;;;;Phytelephas_schottii;Ceroxyloideae;Phytelephas;Phytelepheae
;;;;;;;;;;;;;;Phytelephas_seemannii;Ceroxyloideae;Phytelephas;Phytelepheae
;;;;;;;;;;;;;;Phytelephas_tenuicaulis;Ceroxyloideae;Phytelephas;Phytelepheae
;;;;;;;;;;;;;;Phytelephas_tumacana;Ceroxyloideae;Phytelephas;Phytelepheae
;;;;;;;;;;;;;;Pigafetta_elata;Calamoideae;Pigafetta;Calameae
;;;;;;;;;;;;;;Pigafetta_filaris;Calamoideae;Pigafetta;Calameae
;;;;;;;;;;;;;;Pinanga_acaulis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_acuminata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_adangensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_albescens;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_andamanensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_angustisecta;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_annamensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_arinasae;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_aristata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_arundinacea;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_auriculata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_badia;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_basilanensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_batanensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_baviensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_bicolana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_borneensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_brevipes;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_brewsteriana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_caesia;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_capitata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_cattienensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_celebica;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_chaiana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_cleistantha;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_copelandii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_coronata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_crassipes;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_cucullata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_cupularis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_curranii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_declinata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_decora;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_densiflora;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_dicksonii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_disticha;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_dumetosa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_egregia;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_forbesii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_fractiflexa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_furfuracea;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_geonomiformis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_glauca;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_glaucescens;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_glaucifolia;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_globulifera;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_gracilis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_gracillima;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_grandijuga;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_grandis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_griffithii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_heterophylla;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_hexasticha;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_hookeriana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_humilis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_hymenospatha;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_inaequalis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_insignis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_isabelensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_jamariensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_jambusana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_javana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_johorensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_keahii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_kontumensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_lacei;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_latisecta;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_lepidota;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_ligulata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_limbangensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_limosa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_macrospadix;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_maculata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_malaiana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_manii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_megalocarpa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_micholitzii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_minor;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_minuta;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_mirabilis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_modesta;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_mooreana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_negrosensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_nuichuensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_pachycarpa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_pachyphylla;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_palustris;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_pantiensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_paradoxa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_parvula;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_patula;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_pectinata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_perakensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_philippinensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_pilosa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_plicata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_polymorpha;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_porrecta;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_pulchella;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_purpurea;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_quadrijuga;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_ridleyana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_rigida;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_riparia;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_rivularis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_rumphiana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_rupestris;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_salicifolia;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_samarana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_sarmentosa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_sclerophylla;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_scortechinii;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_sessilifolia;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_sibuyanensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_sierramadreana;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_simplicifrons;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_singaporensis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_sobolifera;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_speciosa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_stricta;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_stylosa;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_subintegra;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_subruminata;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_sylvestris;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_tashiroi;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_tenacinervis;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_tenella;Arecoideae;Pinanga;Areceae
;;;;;;;;;;;;;;Pinanga_tomentella;Arecoideae;Pinanga;Areceae
