"LEVEL_3_CO","ID","LEVEL_NAME","REGION_NAM","CONTINENT","THREEREALM","REALM_LONG","NEOPALEO","AREA_M2","AREA_KM2","PERIMETER","LAT","LONG","X_COORD","Y_COORD","ISISLAND","PALMSR","PalmPresAbs","srtm_alt_mean","srtm_alt_median","srtm_alt_min","srtm_alt_max","alt_min0","alt_range","soilcount","GPP_mean","GPP_median","GPP_min","GPP_max","GPP_range","GPP_SD","NPP_mean","NPP_median","NPP_min","NPP_max","NPP_range","NPP_SD","GeologicalOrigin","Geology_3categ","DistToCont_m","DistToCont_km","NearestMainland","ccAnoTmean","ccAnoTmedian","miAnoTmean","miAnoTmedian","ccAnoPmean","ccAnoPmedian","miAnoPmean","miAnoPmedian","PLIO_PREC_30s","PLIO_TEMP_30s","PLIO_P_ANOM","PLIO_T_ANOM","Plio_Wmm_mean","Plio_Cmm_mean","Mio_Prec_Mean","Mio_Temp_Mean","VelocityMean","VelocityMedian","VelocityMeanLog","CH_Extent","CH_Mean","CH_Range","CH_CV","CH_Min","CH_Max","CH_Median","CH_SD","CH_Majority","CH_Sum","CH_Variety","CH_PercCover","CH_PercQuart4","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio1_sd","bio2_sd","bio3_sd","bio4_sd","bio5_sd","bio6_sd","bio7_sd","bio8_sd","bio9_sd","bio10_sd","bio11_sd","bio12_sd","bio13_sd","bio14_sd","bio15_sd","bio16_sd","bio17_sd","bio18_sd","bio19_sd","ccB1_mean","cnB1_mean","fgB1_mean","ipB1_mean","mrB1_mean","miB1_mean","lgm_ens_Tmean","ccB12_mean","cnB12_mean","fgB12_mean","ipB12_mean","mrB12_mean","miB12_mean","lgm_ens_Pmean"
"VER",344,"Vermont","Northeastern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",24701354958,24701.35496,772104.3228,44.08247962,-72.65980015,-7010838.418,5095190.603,0,0,0,372.8788,373,20,1216,20,1196,3,11184.4,11661,0,17083,17083,2168.88,5865.57,5932,518,9614,9096,522.484,"mainland","mainland",NA,NA,"",212.4363,212,285.7395,286,662.5844,659,438.6776,436,3370.3,99.4356,-2291.6,-44.5004,21.905,-2.8,2.803,13.9635,4.291902436,3.89359796,0.45686221,1,14.8476,63,0.231479835,1,64,14,3.43692,14,1484410,49,0.844113848,0.005572489,67.718391050674,79.4211701358528,218.415155584336,9572.81585846284,244.162170041609,-119.706234466673,363.868404424365,173.782795242435,-66.2943814490883,192.908438805469,-66.4008933950173,1061.4795049108,107.350220485067,64.0043094808579,14.5922870117836,317.014005812788,200.038309280417,314.306148526759,200.041090398877,11.5368482838519,0.49755147755201,6.17039051547873,292.607149265354,12.2842127680697,14.1982615363702,8.778032183511,47.3284512073145,13.1679194681221,11.9757078031798,12.691639240271,188.032431405992,19.2788835575139,12.9687855308483,4.31059578461288,57.4313422202641,40.7354408117991,57.8633092893504,40.7366672990243,2530.84994487873,2601.55582281018,2500.65666967328,2566.77843756264,2587.62239426739,2488.96128983764,2546.07075983831,11644.0130787733,10927.3501703748,17060.8052715975,7561.44718380437,14242.6009721387,20584.1987372219,13670.0692356518
"VIC",345,"Victoria","Australia","AUSTRALASIA","OWEast","Australasia","Old World",2.27726e+11,227725.7618,3115407.302,-36.85746645,144.3078569,13922646,-4389264.996,0,1,1,258.3037,148,-60,1907,0,1907,16,12464.9,9757,0,34167,34167,7532.32,7866.83,6078,711,21864,21153,4761.65,"mainland","mainland",NA,NA,"",34.5227,34,17.7938,19,-196.8123,-100,122.9958,108,1556.83,157.211,-851.868,-19.3647,21.8422,8.35565,1.28654,19.2935,20.24635933,16.88161755,1.262120568,1,21.9526,39,0.301277753,1,40,25,6.61383,26,6034540,40,0.280010553,0.175412773,141.162740653357,81.3054245931511,386.498236588595,4264.28098185816,260.011910608928,50.5383347068918,209.473575891013,103.089626739658,193.696905728346,202.792070281532,83.6773629554205,658.77057204223,73.6773209910155,35.1351090540581,22.9900240759655,216.380730253804,110.260183924736,112.514048461748,197.464670115256,19.4508295483458,15.5496697373326,17.8106056891675,763.317619955991,31.7197273386063,20.021978613042,35.8080936085726,29.5399381197151,32.0445755913102,25.0897967646649,18.5005582262251,280.271433015524,33.1281652363701,14.5721374574417,7.4293846924831,98.0916117009326,46.1350959553123,45.7423072127347,92.5960906524724,2840.35040081581,2855.11552908592,2832.46089443625,2819.48354045419,2853.39985337111,2845.02601908589,2840.9727062082,6776.14281533509,7123.16356362517,7806.44301234881,6187.08425730655,6830.44202878874,7162.12135200287,6980.89950490121
"VIE",346,"Vietnam","Indo-China","ASIA-TROPICAL","OWEast","IndoMalay","Old World",3.25523e+11,325522.9422,8314598.224,16.65160342,106.3040353,10259091.52,2075670.855,0,84,1,393.8113,255,-30,3004,0,3004,14,19916.6,18895,0,42283,42283,7272.52,9666.59,9372,529,21005,20476,2999.67,"mainland","mainland",NA,NA,"",25.7559,29,13.0815,14,-68.9324,-12,626.3255,622,4154.51,256.785,-2359.8,-22.5048,31.0367,17.8243,3.85344,22.856,5.556173626,4.819493055,0.589395178,1,23.6497,39,0.320001099,1,40,26,7.56793,29,15547600,40,0.557146005,0.352441608,236.88633087244,53.1324129358495,391.484429741849,2756.00618204029,299.043413788905,157.736079491567,141.307334291931,256.066861638819,200.219115207755,269.533899658407,193.232106311286,1923.58321330991,382.86766003333,19.6427122529465,78.3989227683661,1091.16008234487,65.8409381684551,620.300169163908,120.580405641478,28.1619589104423,8.60328199971427,78.8718947245704,1440.96817571017,24.724421970905,46.3209726464681,35.7382143935515,22.2296645970663,47.7953405086479,23.7840067502518,45.1864877333054,461.628333405159,123.437232244843,12.8044562415904,8.34233539303603,333.40327717072,39.0609673772956,327.03707193763,127.976951420976,2916.98429332516,2948.97452435589,2917.26301399441,2933.37749496613,2929.65415689602,2939.54647980678,2930.9666605574,20983.5765650185,21888.8654161917,22945.3204528222,21964.029342057,22661.3780322469,19187.4100155159,21605.0966373087
"VNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.924920614786,21.7618767718352,472.380868368466,703.873945055114,291.252944880437,245.792000212005,45.4609444638216,270.649344955802,267.838323666047,277.294321692828,257.166161590087,524.488902589396,80.2065351418002,12.6683107274969,51.6706481350336,227.066584463625,40.2083847102343,149.705918618989,87.6972872996301,6.48265233729457,4.74342436766116,65.9761809527739,31.6163175668411,6.60241409306829,7.20878009948337,4.54344016578646,8.61274006108238,6.11396355859212,6.86818246256156,6.21287255596706,122.764054723229,17.3882872749812,3.1287173866372,3.83617607995741,47.5880701413367,10.4921897429909,50.6309312378863,25.9518472820625,2956.0875824835,2961.02939412118,2946.93281343731,2922.18416316737,2962.13917216557,2944.62807438512,2948.83353329334,10833.8272345531,13174.0371925615,15384.2051589682,14364.1271745651,9422.18356328734,11287.1025794841,12410.9138172366
"VRG",348,"Virginia","Southeastern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",1.03919e+11,103919.1999,2937768.105,37.52180057,-78.82589678,-7606107.258,4458298.671,0,0,0,308.4764,186,-18,1654,0,1654,5,13885.3,14531,0,29165,29165,3623.95,6805.16,6764,653,18315,17662,1264.34,"mainland","mainland",NA,NA,"",207.2408,212,126.0186,125,104.9932,91,-358.6508,-371,3144.11,151.843,-2054.72,-24.7717,26.195,2.48167,3.91282,17.3788,32.923143,35.13564873,1.44717054,1,20.6308,62,0.257075828,1,63,19,5.30368,18,6327170,43,0.678963285,0.229521625,134.240861069827,83.3647827293312,270.694082448167,7820.47317099736,288.130014271794,-19.1797935330244,307.309807849754,232.029888678969,67.0803013951538,238.689904275459,27.9523002060823,1088.26528006319,111.351892318831,72.9641742907918,12.9842338628109,324.168149805832,224.91120252748,314.644441519121,246.818014875272,16.3070770590926,8.50508197536829,21.0992721776362,273.412452040481,17.8607000583231,17.747101272143,14.5057900531817,30.3035968748578,47.2967526344495,17.1573932076329,16.5061422268627,128.713092675557,15.8553982457384,10.0523450640431,3.03564508376932,44.999232774412,30.5373121591547,45.171329997184,38.6424699997353,2730.18370479201,2810.0291613648,2674.29325340085,2748.87322742716,2774.46232503837,2676.04585404888,2735.64792101201,10804.4031299603,14607.0708766775,14517.4826514148,13402.3471422387,12974.0800330574,12900.4545394918,13200.9730621401
"WAK",349,"Wake I.","Northwestern Pacific","PACIFIC","OWEast","Oceania","Old World",19533355.45,19.53335545,16615.43526,19.30151617,166.638191,16078299.22,2417226.811,1,0,0,4.3333,4,2,7,2,5,1,1052.27,0,0,8764,8764,2667.77,4708.67,4661,4151,5314,1163,475.988,"atoll","atoll",3404669.815,3404.669815,"KAM",12,12,NA,NA,170,171,NA,NA,1960.05,277,-1081.25,-10,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.175148010254,9.71077162027359,228.117464065552,1112.87915802002,285.358079910278,242.788853645325,42.5692212581635,278.497627258301,254.02023601532,278.497627258301,249.055947303772,886.625,139.25,31.8125,48.9679448604584,405.875,110.3125,405.875,112.3125,0.102243461445205,0.001905406185394,0.245630677428928,1.46001628877257,0.081381049526854,0.080957956022421,0.045523398615736,0.099403199235148,0.125668031006989,0.099403199235148,0.099596135602587,6.94509719154455,1.03077640640441,0.3903123748999,0.194141726551671,3.09989919190931,1.15751619859076,3.09989919190931,1.04395581803063,2961.13043478261,2957.4347826087,2936.4347826087,2929.86956521739,2952.69565217391,2935.65217391304,2945.53623188406,10581.7391304348,10916.9565217391,9038.26086956522,10566.5217391304,8983.47826086957,11793.0434782609,10313.3333333333
"WAL",350,"Wallis-Futuna Is.","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",166347490,166.34749,79055.73134,-13.78426596,-177.1439709,-17091765.62,-1741837.064,1,1,1,47.916,4,-1,383,0,383,1,13737.4,0,0,39280,39280,16168.1,13676.5,17188,4230,19219,14989,5004.26,"volcanic","volcanic",3025620.563,3025.620563,"QLD",12.3053,13,15.3592,15,-71.0076,55,-1409.0776,-1680,10087.5,296.931,-7166.19,-29.632,0,0,0,0,1.33158499,1.33158499,0.050740176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.022102228801,11.8885223865509,437.158439636231,499.519055430094,277.902093505859,250.452476501465,27.4496167500814,269.555158487956,256.263888931274,269.843729654948,256.263888931274,3354.93333333333,381.458333333333,172.275,27.4496549606323,1128.60833333333,528.875,1085.875,528.875,7.13053405774199,0.213836244921006,48.9061696227236,80.8922985450404,6.65815154921712,7.59945437653499,2.2761878438449,6.62022731021073,7.64465332138165,6.68088324910007,7.64465332138165,387.913236289881,41.7857423517746,24.1529716943209,3.74780730310142,124.996553008028,72.5905827799539,151.023483963036,72.5905827799539,2971.86138613861,2966.18811881188,2951.44059405941,-12613.801980198,2958.23267326733,2960.26732673267,365.69801980198,32645.099009901,32767,32757.702970297,4217.53465346535,32767,20127.9207920792,25880.3762376238
"WAS",351,"Washington","Northwestern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",1.74438e+11,174437.6817,3446705.137,47.38672446,-120.4312306,-11620220.55,5390408.318,0,0,0,704.7365,641,-23,4351,0,4351,9,8305.13,8246,0,23853,23853,4744.72,4883.56,4799,42,15588,15546,2464.49,"mainland","mainland",NA,NA,"",77.9529,87,105.5286,107,257.2861,205,184.9074,152,3624.88,92.5465,-2598.06,-16.8978,20.7206,-0.757778,3.88773,15.6406,6.560043275,3.917740226,0.658461688,1,33.6486,57,0.200648764,1,58,34,6.75155,39,16423700,54,0.550465493,0.526433554,86.5120736912982,91.7796234928876,325.912894513768,6708.63062637634,254.024357599678,-31.4879977629551,285.512355356495,9.45861775028337,183.216285006679,185.583296988541,-2.32519337173994,954.195080442948,150.79497705706,21.5035295539302,50.0538190146115,440.163534320422,73.9828238445452,74.3667480103252,430.13759721798,30.2577931901187,10.6206763196785,29.5487029982152,1377.2968402732,41.6109887196059,36.9276059494957,50.2932622539261,38.6206500420933,40.8232107183894,37.7921422381244,34.4125755645222,787.645007952851,129.704483415856,14.2747052163234,13.6049268852198,377.917481791381,47.5003752709007,47.6084753537522,375.720140793291,2654.41924518085,2751.64773657875,2642.58503330871,2680.87386477967,2712.89219877595,2593.92259610724,2672.72344578853,10448.3175408044,18368.5583963686,21288.8083637786,12819.4244863306,12952.8596321167,14542.8528199591,15070.1368732263
"WAU",352,"Western Australia","Australia","AUSTRALASIA","OWEast","Australasia","Old World",2.52772e+12,2527723.288,10437004.65,-25.46606876,122.1782045,11793293.08,-3112090.165,0,5,1,331.5006,348,-11,1198,0,1198,14,4061.65,3129,0,34574,34574,2859.29,1969.97,1364,0,21639,21639,1933.33,"mainland","mainland",NA,NA,"",33.7263,35,22.7309,23,59.5584,45,-31.9944,11,941.249,250.138,-605.355,-26.9068,31.0952,14.8909,1.55538,26.9097,8.211701327,8.21163559,0.883503052,1,11.3343,28,0.266871355,1,29,11,3.0248,10,649820,23,0.005902793,5.54944e-05,230.009074667085,106.7575657922,421.311892498206,5079.52143284063,350.767054814855,95.6651881128709,255.10186670234,252.886440416853,225.999763282337,293.866408301646,153.421648842178,357.24148950621,73.9912792640992,6.4592243248977,64.4242081699754,208.631648801811,22.3649256635791,103.080455496591,73.704727585749,35.7073067175399,13.4406477541582,32.1027455869729,1187.02532155985,35.7997301457667,32.7190567951172,39.323063752904,77.1814768678631,30.4439054786165,35.7061647003767,36.2552137469065,207.523823050948,62.1588169818343,5.30478357640588,30.6775918462684,176.96052580601,16.1724242123088,55.0303244749836,71.7170112771503,2923.345576911,2923.63215409097,2900.70982446467,2891.6601037878,2926.12158866825,2945.36703438062,2918.47271371722,3634.27905719979,4496.90815608915,6767.0647801554,3879.60516291867,3445.00507777071,4231.44948548306,4409.05195326946
"WDC",353,"District of Columbia","Southeastern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",159986082.7,159.9860827,59971.62949,38.91161047,-77.00958958,-7430367.709,4599292.086,0,0,0,47.8769,42,0,122,0,122,1,46.2521,0,0,11008,11008,712.042,5577,5577,5577,5577,0,0,"mainland","mainland",NA,NA,"",210.9115,211,152.4462,152,195.9769,195,-334.5154,-332,3124.51,143.794,-2081.58,-13.8613,0,0,0,0,35.0835495,35.0835495,1.533136282,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.938165360138,84.6621489003927,259.106866788463,8399.77829979648,304.650186105936,-22.0962414380883,326.746427391757,250.246178442691,27.7442178646056,250.246178442691,24.5999599024027,1048.56722689076,109.390756302521,69.7563025210084,13.9847180061982,325.088235294118,217.672268907563,325.088235294118,236.710084033613,1.94933272719844,0.086684667140285,0.386120206422598,12.0338489281853,1.96804691812084,1.8172635831238,0.335155452491942,1.99541387340589,13.7681897181652,1.99541387340589,1.8439408837653,81.3039846349485,8.23159001760428,6.3938867685721,0.78972880136833,24.6579241408565,19.7510170969665,24.6579241408565,21.2680961799356,2703.48319327731,2799.24369747899,2651.05042016807,2741.3025210084,2758.61344537815,2646.52941176471,2716.70378151261,11760.8403361344,13823.8655462185,17974.5798319328,12844.8739495798,13529.2857142857,12716.218487395,13774.943977591
"WHM",354,"West Himalaya","Indian Subcontinent","ASIA-TROPICAL","OWEast","IndoMalay","Old World",2.93726e+11,293726.1471,3572787.745,33.32159715,76.67319106,7400867.125,4013551.336,0,6,1,3439.9619,3872,182,7630,182,7448,8,4692.45,783,0,26873,26873,5870.45,4940.88,5665,0,16210,16210,3225.87,"mainland","mainland",NA,NA,"",23.7493,24,48.7535,49,298.8315,180,-575.3638,-322,2698.97,72.741,-2007.61,-28.7541,19.0063,-5.16889,2.54686,10.9139,0.847156827,0.51444155,-0.229956138,1,36.1903,56,0.180172864,6,62,39,6.52051,40,6821180,37,0.15525362,0.148440718,19.7208797051139,99.0596920300087,314.614017186249,7458.29189295637,170.558086061859,-146.027199672337,316.585285765968,49.7355596838968,-18.2173180573056,121.636527492793,-83.3212028831092,847.957978702637,189.94172018662,12.7937781833799,66.6648143411374,548.663056103227,51.8670208093388,370.176815936908,151.798216760693,103.234318531116,6.13652401218388,31.0968576041136,829.241170113798,91.2381919608869,104.044768317422,22.5388030240953,135.533766098169,101.475986382916,86.6864491019882,109.184113796039,665.962258876656,187.536670642121,9.76353153076634,27.0505352594262,548.06297848306,36.0778618242502,444.621976950432,111.104714825489,2647.89411589591,2699.0515646046,2656.63109785855,2649.18406309173,2710.83801998946,2626.19556337478,2664.96573746917,8727.94163478244,6576.52751478712,10884.021180237,15168.8334545259,11278.5156606867,5398.02423526656,9672.31061338096
"WIN",355,"Windward Is.","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",3804063603,3804.063603,728252.169,14.09525608,-60.99587035,-5885218.245,1779735.374,1,11,1,217.1971,160,-3,1314,0,1314,6,31064.9,37169,0,42699,42699,12571.4,17745.8,20062,1455,22059,20604,4153.76,"volcanic","volcanic",158550.7317,158.5507317,"VEN",17.7941,19,30.944,32,500.5465,465,136.3576,90,831.189,281.539,1364.62,-33.6084,0,0,0,0,0.806826167,0.678394586,-0.137256199,1,10.7318,39,0.697901564,2,41,8,7.48974,8,48454,28,0.332205136,0.030093444,257.676033288287,10.3145039074632,306.764684908227,808.561639219756,273.983684116889,240.203286394587,33.7803978231159,265.079577626467,248.389987681561,266.575003639554,244.785447209306,2176.45778275476,286.657558790593,80.7375139977604,40.4507033891667,826.658454647256,247.389697648376,770.419484882419,297.229115341545,12.2470316222279,0.209171427284551,24.1284332790364,86.9232227293835,12.2481055792609,12.3197569852208,2.04373998999949,12.2286388353611,12.9191011322891,12.24514183281,12.2858040682765,462.693585597158,55.7998972641525,22.8999301524403,3.19249650507132,167.086648396621,65.5482246005553,172.916828653366,68.074355985866,2938.52237502729,2944.6961362148,2931.46430910282,2902.28596376337,2940.37262606418,2923.80091683039,2930.19038783381,23191.9559048243,21452.4106090373,23449.4841737612,18587.085789129,8581.21152586771,20618.7644619079,19313.4854107546
"WIS",356,"Wisconsin","North-Central U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",1.69708e+11,169707.8193,2034998.765,44.64217154,-89.73838902,-8657405.425,5144360.469,0,0,0,309.0854,298,169,572,169,403,6,8655.43,9837,0,17243,17243,4152.17,5605.22,5526,572,9875,9303,767.523,"mainland","mainland",NA,NA,"",181.9505,181,260.8538,260,530.491,533,459.9253,469,2443.2,103.981,-1634.99,-42.5806,24.6242,-4.98895,1.87046,16.4829,60.50234845,60.3895874,1.761682561,1,13.0492,62,0.412639855,1,63,13,5.38462,13,2511510,62,0.234350381,0.007162113,71.1167159945094,80.2432557078287,210.606482825307,10151.075233752,257.855419521566,-119.472111189824,377.327530697024,192.999760475304,-66.4594171035557,205.408227778022,-70.8328494526955,809.368193607266,104.425909292586,25.5586842266639,41.3859063621099,305.560989246846,81.4635507411055,301.193329509669,94.0803763062683,12.5948697748954,14.7409575701969,23.701935991833,699.552670971014,19.0908337287904,24.1529689666869,34.9097147347056,19.5199045522608,17.8364786538403,12.5491792520299,19.2147803671277,52.7143214970808,11.3809471266365,4.49392585198201,7.2874392052949,31.3898148677638,14.6345734767835,33.2693074346038,16.8060667829538,2583.00628740247,2671.79946685136,2531.54123244632,2555.12687711248,2644.30756327984,2512.1161997107,2582.98293780053,8454.23095652927,11757.152740954,20476.7062740557,14525.7548309832,11061.9381648576,13142.8439764664,13236.4378239744
"WSA",357,"Western Sahara","Northern Africa","AFRICA","OWWest","Palearctic","Old World",2.68992e+11,268991.5696,3040935.484,24.66157494,-13.13672471,-1269625.105,3047290.486,0,0,0,252.5911,243,-58,614,0,614,9,3.53594,0,0,4368,4368,75.5079,605.601,580,70,2864,2794,228.189,"mainland","mainland",NA,NA,"",10.4589,11,29.2065,29,-12.9634,-11,-25.7341,-23,191.222,275.759,-152.321,-53.5337,31.6035,20.3004,0.464733,25.7171,5.437083509,5.295542717,0.717642311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.574190250296,124.02296237521,477.263265156027,4242.32936393516,376.082983587321,113.603871224815,262.479112384816,254.378257450465,246.040642094945,299.353273796335,175.922384336197,47.9134252651266,13.787872646576,0.216632262211169,102.155767680771,35.0594323699121,0.842261603180072,15.0363635310842,15.8518041349041,17.8827726097431,19.0209833770842,36.6624837789502,1124.87782248367,38.2187899126032,20.4341648462463,51.1176224112057,54.7292339860644,27.6487514282359,29.4167655176167,17.3296253692089,11.1103660464874,5.69470904367729,0.411949906153909,19.5537424119261,14.5923615346254,1.19785745815125,12.451774979381,9.39268603144102,2930.09749011846,2931.33347222463,2908.31793954756,2891.36614061587,2928.14661712877,2930.29492410169,2919.9260972895,468.271382026308,310.92368501768,546.42152352182,301.23714532081,244.803816038473,654.426784029815,421.014055992484
"WSB",358,"West Siberia","Siberia","ASIA-TEMPERATE","OWEast","Palearctic","Old World",2.46384e+12,2463836.267,22314311.37,61.5171142,73.24244766,7069402.355,6376117.134,0,0,0,108.6587,86,-182,2142,0,2142,17,5023.5,5368,0,11977,11977,2505.01,2846.37,3059,54,7644,7590,1246.66,"mainland","mainland",NA,NA,"",131.0697,131,93.7997,91,236.1681,236,235.4812,253,2072.83,1.82796,-1600.33,-32.8922,17.2388,-17.0879,2.00949,1.61668,35.8164227,36.38824272,1.516617858,1,14.1843,65,0.301240808,1,66,14,4.27289,14,81370000,52,0.322495812,0.00543096,-21.3691182113549,71.5465877370562,162.003248970125,12793.1766467519,209.550011401622,-232.594359490823,442.144370882924,142.447526932587,-136.074865474507,155.388513242113,-193.502051694683,479.287418452501,70.9521090439921,18.104176159277,43.6341725115035,204.842222474988,56.8626786473139,193.969242774887,75.0581423081003,36.8480354995898,8.63907747760479,19.8156374571838,711.924949547359,33.7018181289672,33.2125053762699,24.5985484861015,39.2242619698704,52.9723896046789,31.0380971873447,35.2425915117451,109.26650166828,14.3243093177927,5.16074120872854,7.06173736398607,40.6934553202034,16.4216933411394,36.3193610378173,23.0680328404442,2564.83349584208,2628.86658867357,2528.70575863829,2620.03561214727,2589.88612119794,2576.44182550474,2584.79490033398,4729.34074295502,3653.94727389149,5102.22549275122,5655.52549166876,5020.75453241196,6867.14994908244,5171.49058046015
