SpecName;accSpecies;PalmTribe;PalmSubfamily;Climbing;Acaulescent;Erect;StemSolitary;StemArmed;LeavesArmed;MaxStemHeight_m;MaxStemDia_cm;UnderstoreyCanopy;MaxLeafNumber;Max_Blade_Length_m;Max_Rachis_Length_m;Max_Petiole_length_m;AverageFruitLength_cm;MinFruitLength_cm;MaxFruitLength_cm;AverageFruitWidth_cm;MinFruitWidth_cm;MaxFruitWidth_cm;FruitSizeCategorical;FruitShape;FruitColorDescription;MainFruitColors;Conspicuousness;MDG;Africa;Asia;America;Pacific;accRealm;accAfrica;moist0_dry1
Pinanga_glaucescens;glaucescens;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;1.7;NA;NA;1;NA;NA;small;NA;black;black;cryptic;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_glaucifolia;glaucifolia;Areceae;Arecoideae;0;0;1;1;0;0;3;6;understorey;8;1.23;1;0.25;2;NA;NA;1.8;NA;NA;small;ovoid;"ripening_yellow_then_red;_but_ultimately_satiny_purplish-black";"yellow;_red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_globulifera;globulifera;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_gracilis;gracilis;Areceae;Arecoideae;0;0;1;0;0;0;4;1.5;understorey;6;0.73;0.6;0.15;1.8;0.8;NA;1;NA;NA;small;globose;red;red;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_gracillima;gracillima;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_grandijuga;grandijuga;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_grandis;grandis;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;dark_green;green;cryptic;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_griffithii;griffithii;Areceae;Arecoideae;0;0;1;0;0;0;3;2;understorey;NA;1;1;NA;1.5;NA;NA;0.7;NA;NA;small;NA;purple-black;"purple;_black";cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_heterophylla;heterophylla;Areceae;Arecoideae;0;0;1;1;0;0;3;1.5;understorey;NA;1;NA;0.29;1;NA;NA;0.8;NA;NA;small;globose;"green_turning_red;_purplish-black";"green;_red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_hexasticha;hexasticha;Areceae;Arecoideae;0;0;1;1;0;0;10;10;canopy;NA;1.5;1.5;NA;1.35;1.3;1.4;3;NA;NA;small;NA;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_hookeriana;hookeriana;Areceae;Arecoideae;0;0;1;1;0;0;1;2;understorey;NA;1.5;NA;NA;1.2;NA;NA;0.7;NA;NA;small;NA;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_humilis;humilis;Areceae;Arecoideae;0;0;1;0;0;0;1;1;understorey;5;1.17;0.4;0.82;1.7;NA;NA;0.4;NA;NA;small;ovoid;white_or_yellowish_to_red;"white;_red";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_hymenospatha;hymenospatha;Areceae;Arecoideae;0;0;1;NA;0;0;1;0.5;understorey;6;0.4;0.4;0.12;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_inaequalis;inaequalis;Areceae;Arecoideae;0;0;1;1;0;0;1;NA;understorey;NA;1;NA;NA;1.3;NA;NA;NA;NA;NA;small;ovoid;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_insignis;insignis;Areceae;Arecoideae;0;0;1;1;0;0;15;25;canopy;NA;6;NA;NA;2.6;NA;NA;1.2;NA;NA;small;globose;red;red;conspicuous;0;0;0;0;1;ASIA;0;0
Pinanga_isabelensis;isabelensis;Areceae;Arecoideae;0;0;1;1;0;0;3;2;understorey;NA;0.95;NA;0.31;2;NA;NA;0.9;NA;NA;small;ovoid;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_jamariensis;jamariensis;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_jambusana;jambusana;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_javana;javana;Areceae;Arecoideae;0;0;1;1;0;0;10;15;canopy;10;3;2.7;0.33;2.3;2;2.6;1.3;1.1;1.4;small;globose;"pale_pinkish_yellow_when_young;_when_ripe_turning_dark_red_then_black";"red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_johorensis;johorensis;Areceae;Arecoideae;0;0;1;0;0;0;7;3;canopy;9;1.38;1;0.43;3;NA;NA;1.5;NA;NA;small;NA;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_keahii;keahii;Areceae;Arecoideae;0;0;1;0;0;0;4;2;understorey;7;1.3;NA;0.27;3.1;NA;NA;1.4;NA;NA;small;ovoid;pale_yellow_green;green;cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_kontumensis;kontumensis;Areceae;Arecoideae;0;0;1;0;0;0;2;1;understorey;8;0.3;0.3;0.12;1.5;NA;NA;0.4;NA;NA;small;globose;white_or_yellowish;white;cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_lacei;lacei;Areceae;Arecoideae;0;0;1;NA;0;0;1;1;understorey;NA;0.3;0.3;NA;1.5;NA;NA;0.7;NA;NA;small;globose;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_latisecta;latisecta;Areceae;Arecoideae;0;1;0;1;0;0;1;4;understorey;8;1.5;NA;0.45;1.7;NA;NA;0.9;NA;NA;small;globose;"green_against_bright_red_fruit_stalk;_turning_purplish_black";"green;_black";cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_lepidota;lepidota;Areceae;Arecoideae;0;0;1;2;0;0;2.5;2;understorey;8;0.4;NA;NA;0.85;NA;NA;0.5;NA;NA;small;globose;"dark_green_with_yellow_base_when_young;_turning_orange";orange;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_ligulata;ligulata;Areceae;Arecoideae;0;0;1;1;0;0;2;4;understorey;NA;1;NA;NA;2;NA;NA;0.9;NA;NA;small;globose;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_limbangensis;limbangensis;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_limosa;limosa;Areceae;Arecoideae;0;0;1;1;0;0;4;1;understorey;12;0.8;NA;NA;1.1;NA;NA;0.6;NA;NA;small;globose;black_against_bright_red_fruit_stalk;black;cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_macrospadix;macrospadix;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_maculata;maculata;Areceae;Arecoideae;0;0;1;1;0;0;5;5;understorey;7;2;NA;NA;2.5;2;3;1.6;NA;NA;small;ovoid;red_to_black;"red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_malaiana;malaiana;Areceae;Arecoideae;0;0;1;0;0;0;7;7;canopy;9;2;2;NA;2.5;NA;NA;1.4;1.3;1.5;small;globose;green_to_yellowish_red_to_purple-black;"green;_red;_purple;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_manii;manii;Areceae;Arecoideae;0;0;1;1;0;0;16;15;canopy;NA;2;2;NA;2;NA;NA;1;NA;NA;small;ovoid;red_turning_black;"red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_megalocarpa;megalocarpa;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_micholitzii;micholitzii;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;elongate;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_minor;minor;Areceae;Arecoideae;0;0;1;1;0;0;3;3;understorey;NA;1.5;NA;NA;1.5;NA;NA;0.8;NA;NA;small;NA;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_minuta;minuta;Areceae;Arecoideae;0;0;1;2;0;0;1.5;0.5;understorey;13;0.3;NA;NA;0.95;NA;NA;0.5;NA;NA;small;elongate;pale_yellow;yellow;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_mirabilis;mirabilis;Areceae;Arecoideae;0;0;1;2;0;0;4.5;1.5;understorey;9;2;NA;0.33;2.25;NA;NA;1.7;NA;NA;small;globose;"red_brown;_purple-black";"brown;_purple;_black";cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_modesta;modesta;Areceae;Arecoideae;0;0;1;0;0;0;3;1.5;understorey;5;1.5;NA;NA;1.625;1.55;1.7;1;NA;NA;small;ovoid;pink_turning_red_then_purplish;"pink;_red";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_mooreana;mooreana;Areceae;Arecoideae;0;0;1;0;0;0;8;2.5;canopy;8;3;2;NA;1.5;NA;NA;0.5;NA;NA;small;ovoid;yellow-orange_to_deep_purplish-black;"yellow;_orange;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_negrosensis;negrosensis;Areceae;Arecoideae;0;0;1;0;0;0;8;7;canopy;NA;2;NA;NA;1.2;NA;NA;NA;NA;NA;small;elongate;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_nuichuensis;nuichuensis;Areceae;Arecoideae;0;0;1;2;0;0;5;4;understorey;NA;NA;1.09;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_pachycarpa;pachycarpa;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_pachyphylla;pachyphylla;Areceae;Arecoideae;0;0;1;2;0;0;3;2;understorey;5;1.2;0.9;0.33;0.9;NA;NA;0.5;NA;NA;small;globose;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_palustris;palustris;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_pantiensis;pantiensis;Areceae;Arecoideae;0;0;1;0;0;0;6;20;canopy;NA;2.5;2;0.55;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_paradoxa;paradoxa;Areceae;Arecoideae;0;0;1;0;0;0;1.8;0.7;understorey;7;0.4;0.4;NA;1.8;NA;NA;1;NA;NA;small;NA;ripening_red_to_black;"red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_parvula;parvula;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_patula;patula;Areceae;Arecoideae;0;0;1;1;0;0;6;3;canopy;12;2;1.6;0.3;1;NA;NA;0.5;NA;NA;small;elongate;"pale_pinkish_brown;_yellow;_red";"brown;_yellow;_red";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_pectinata;pectinata;Areceae;Arecoideae;0;0;1;2;0;0;4;3;understorey;7;2;NA;0.65;1.8;NA;NA;0.8;NA;NA;small;NA;"young_cream;_green";NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_perakensis;perakensis;Areceae;Arecoideae;0;0;1;0;0;0;3;4;understorey;9;2;2;NA;2;NA;NA;1.05;1;1.1;small;ovoid;"ripening_pink_to_black;_purple-black";"pink;_black;_purple";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_philippinensis;philippinensis;Areceae;Arecoideae;0;0;1;1;0;0;3;5;understorey;NA;1;NA;0.25;1.5;NA;NA;0.7;NA;NA;small;NA;pink_to_red_then_purplish_black;"pink;_red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_pilosa;pilosa;Areceae;Arecoideae;0;0;1;0;0;0;NA;1;NA;NA;0.4;0.4;NA;1;NA;NA;0.55;NA;NA;small;globose;yellow_to_orange_to_red;"yellow;_orange;_red";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_plicata;plicata;Areceae;Arecoideae;0;0;1;0;0;0;2;1.7;understorey;NA;0.4;0.4;NA;1.5;NA;NA;0.7;NA;NA;small;globose;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_polymorpha;polymorpha;Areceae;Arecoideae;0;0;1;0;0;0;3;2.5;understorey;6;0.77;NA;NA;1.6;1.4;1.8;1;0.8;1.2;small;NA;"purple-black;_blue-green_to_black";"purple;_black;_blue;_green";cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_porrecta;porrecta;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_pulchella;pulchella;Areceae;Arecoideae;0;0;1;1;0;0;1.5;1.5;understorey;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_purpurea;purpurea;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_quadrijuga;quadrijuga;Areceae;Arecoideae;0;0;1;0;0;0;3;2;understorey;6;1.07;NA;0.22;1.3;NA;NA;0.7;NA;NA;small;NA;pink_or_red;"pink;_red";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_ridleyana;ridleyana;Areceae;Arecoideae;0;0;1;1;0;0;1;1;understorey;8;0.5;NA;NA;1.7;NA;NA;0.5;NA;NA;small;globose;deep_red_to_black;"red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_rigida;rigida;Areceae;Arecoideae;0;0;1;1;0;0;5;2;understorey;NA;1;NA;NA;1;NA;NA;0.7;NA;NA;small;NA;red;red;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_riparia;riparia;Areceae;Arecoideae;0;0;1;0;0;0;5;3;understorey;6;0.9;0.8;0.12;1.3;NA;NA;0.7;NA;NA;small;ovoid;ripening_red_to_black;"red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_rivularis;rivularis;Areceae;Arecoideae;0;0;1;0;0;0;1.5;1.5;understorey;NA;0.5;NA;NA;0.65;NA;NA;0.5;NA;NA;small;elongate;"bright_green;_yellow_cream";"green;_cream";cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_rumphiana;rumphiana;Areceae;Arecoideae;0;0;1;1;0;0;15;15;canopy;7;3.1;2.75;0.4;1.5;NA;NA;0.9;NA;NA;small;ovoid;bright_red_to_blackish;red;conspicuous;0;0;0;0;1;ASIA;0;0
Pinanga_rupestris;rupestris;Areceae;Arecoideae;0;0;1;0;0;0;0.6;0.6;understorey;6;0.67;0.5;0.19;1.7;NA;NA;0.9;NA;NA;small;ovoid;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_salicifolia;salicifolia;Areceae;Arecoideae;0;0;1;1;0;0;4;4;understorey;6;1.5;NA;0.45;1.5;NA;NA;0.5;NA;NA;small;globose;"pale_green;_brown";"green;_brown";cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_samarana;samarana;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_sarmentosa;sarmentosa;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;elongate;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_sclerophylla;sclerophylla;Areceae;Arecoideae;0;0;1;0;0;0;4;4;understorey;NA;3;NA;2.2;1;NA;NA;0.7;NA;NA;small;elongate;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_scortechinii;scortechinii;Areceae;Arecoideae;0;0;1;0;0;0;5;5;understorey;8;2.5;2.5;NA;1.35;1.2;1.5;0.85;0.7;1;small;NA;"black;_red";"black;_red";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_sessilifolia;sessilifolia;Areceae;Arecoideae;0;0;1;1;0;0;2;1.25;understorey;10;0.47;NA;0.02;1.5;NA;NA;0.4;NA;NA;small;NA;darkgreen_purple_black;"purple;_black";cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_sibuyanensis;sibuyanensis;Areceae;Arecoideae;0;0;1;NA;0;0;9;15;canopy;NA;1.2;NA;NA;2.1;NA;NA;1.5;NA;NA;small;NA;green?;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_sierramadreana;sierramadreana;Areceae;Arecoideae;0;0;1;1;0;0;5;2.5;understorey;5;0.9;0.6;0.33;1.3;NA;NA;0.8;NA;NA;small;globose;green_ripening_red_then_purplish-black;"red;_purple;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_simplicifrons;simplicifrons;Areceae;Arecoideae;0;0;1;0;0;0;1.5;1.5;understorey;7;0.8;NA;NA;1.9;1.8;2;1;NA;NA;small;NA;red;red;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_singaporensis;singaporensis;Areceae;Arecoideae;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;1.6;NA;NA;0.9;NA;NA;small;globose;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_sobolifera;sobolifera;Areceae;Arecoideae;0;0;1;0;0;0;2;2.5;understorey;5;1.1;1.02;0.11;1.2;NA;NA;0.8;NA;NA;small;ovoid;ripening_pinkish_then_purplish-black;black;cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_speciosa;speciosa;Areceae;Arecoideae;0;0;1;1;0;0;NA;12;NA;NA;2.5;NA;NA;0.4;NA;NA;NA;NA;NA;small;ovoid;red_black;black;cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_stricta;stricta;Areceae;Arecoideae;0;0;1;1;0;0;1.5;1.5;understorey;NA;0.75;NA;NA;1.5;NA;NA;0.6;NA;NA;small;ovoid;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_stylosa;stylosa;Areceae;Arecoideae;0;0;1;0;0;0;4;2;understorey;7;1.2;NA;0.22;1.6;NA;NA;1;NA;NA;small;ovoid;red;red;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_subintegra;subintegra;Areceae;Arecoideae;0;0;1;0;0;0;3;0.5;understorey;NA;1;1;NA;1.7;NA;NA;0.5;NA;NA;small;ovoid;red;red;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_subruminata;subruminata;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_sylvestris;sylvestris;Areceae;Arecoideae;0;0;1;0;0;0;6;3.5;canopy;8;1.55;1.3;0.27;2.3;NA;NA;1;NA;NA;small;NA;red;red;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_tashiroi;tashiroi;Areceae;Arecoideae;0;0;1;2;0;0;7;20;canopy;NA;2.1;1.5;0.65;1.8;NA;NA;1.2;NA;NA;small;ovoid;red;red;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_tenacinervis;tenacinervis;Areceae;Arecoideae;0;1;0;0;0;0;0.1;1.2;understorey;6;1.1;0.65;0.5;1.2;NA;NA;0.4;NA;NA;small;NA;"crimson;_shiny";red;conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_tenella;tenella;Areceae;Arecoideae;0;0;1;0;0;0;2;1;understorey;8;2.5;NA;NA;1.4;NA;NA;0.5;NA;NA;small;NA;green_to_cream_white_orange;"green;_cream;_white";cryptic;0;0;1;0;0;ASIA;0;0
Pinanga_tomentella;tomentella;Areceae;Arecoideae;0;0;1;0;0;0;1.5;1;understorey;7;1;0.75;0.27;1.55;NA;NA;0.7;NA;NA;small;globose;green_to_red_to_black;"green;_red;_black";conspicuous;0;0;1;0;0;ASIA;0;0
Pinanga_tomentosa;tomentosa;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_trichoneura;trichoneura;Areceae;Arecoideae;0;0;1;NA;0;0;2.15;NA;understorey;NA;0.45;NA;0.12;0.8;NA;NA;0.4;NA;NA;small;NA;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_uncinata;uncinata;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pinanga_urdanetensis;urdanetensis;Areceae;Arecoideae;0;0;1;1;0;0;3;3;understorey;NA;1;NA;NA;1.3;NA;NA;0.7;NA;NA;small;ovoid;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_urosperma;urosperma;Areceae;Arecoideae;0;0;1;NA;0;0;3.6;NA;understorey;NA;1.5;NA;NA;0.65;NA;NA;0.4;NA;NA;small;ovoid;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_variegata;variegata;Areceae;Arecoideae;0;0;1;1;0;0;3;1;understorey;7;2.5;NA;NA;1.7;NA;NA;0.7;NA;NA;small;ovoid;NA;NA;NA;0;0;1;0;0;ASIA;0;0
Pinanga_veitchii;veitchii;Areceae;Arecoideae;0;0;1;0;0;0;2;1;understorey;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;globose;red;red;conspicuous;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
